province,date,var,min,lower,midlow,median,midhigh,upper,max,mean
Guangdong,2020-01-26,"Prevalence of symptomatic, 
not yet recovered infections",474.1041390856315,477.32215249955055,491.57894111374856,499.5782372823479,508.0338787013193,524.8670613209842,529.4912623670039,500.20617896438284
Guangdong,2020-01-27,"Prevalence of infections eligible
 for international travel",796.6088780941134,807.6747777267319,839.6801938519609,855.4929449052904,873.014449587606,905.1283463154555,917.0325496354872,856.2726352594509
Guangdong,2020-01-27,Prevalence of all infected individuals,968.6501291240721,981.7479073218544,1017.7299557561652,1036.0328654487125,1056.1727983779015,1093.5318267073287,1108.0179415460705,1037.3406808228428
Guangdong,2020-01-27,Prevalence of pre-symptomatic infections,428.3447024303549,434.0984445396074,454.34174503380177,463.302501980142,474.4212573432701,494.55003938661116,500.3123021925655,464.20522559048976
Guangdong,2020-01-27,"Prevalence of symptomatic, 
not yet recovered infections",541.933645805906,546.1123872729114,563.2135188387639,572.4073177487562,582.423829466569,602.1582517944082,607.4798822296451,573.135455232353
Guangdong,2020-01-28,"Prevalence of infections eligible
 for international travel",819.962661167592,830.5987682619526,864.7709917361626,881.6881180106467,899.8266486885248,934.2353449704201,945.094820908568,882.5898264323822
Guangdong,2020-01-28,Prevalence of all infected individuals,1025.2304598468054,1038.6975942309841,1078.1033765078325,1097.6162768134122,1119.4891903457678,1159.2696790528883,1173.602637884349,1098.8671173818261
Guangdong,2020-01-28,Prevalence of pre-symptomatic infections,415.81548599119697,420.33169025226965,441.46922117081414,450.2938352313914,460.9743748371882,480.84146820229705,486.41800626184977,451.09683990662415
Guangdong,2020-01-28,"Prevalence of symptomatic, 
not yet recovered infections",610.5304985396925,615.7708822920605,636.3847224031216,646.9042818167843,658.3263379443688,681.2032420393359,688.1110183283711,647.770277475202
Guangdong,2020-01-29,"Prevalence of infections eligible
 for international travel",828.4949901647622,838.3686725898099,875.0313370602807,890.9684673891043,910.4920346785232,946.8147823994708,955.7353106140913,892.6037191169617
Guangdong,2020-01-29,Prevalence of all infected individuals,1070.9466371358874,1084.907808756398,1126.7040310556772,1147.6535789271948,1169.9901234200192,1211.5221322611394,1225.4251823192133,1148.4027921046127
Guangdong,2020-01-29,Prevalence of pre-symptomatic infections,393.68016495503235,396.44381027835345,417.4260233866878,426.3203141263488,436.4489711825338,455.6868866965532,459.42512255098444,426.76086682868345
Guangdong,2020-01-29,"Prevalence of symptomatic, 
not yet recovered infections",677.591690578352,684.6990543839588,708.7107897647902,720.7032578036057,734.0448403989205,759.1992078145516,767.3870727676275,721.6419252759292
Guangdong,2020-01-30,"Prevalence of infections eligible
 for international travel",823.0454365073809,831.8691919038127,868.9451074625792,885.5257989558497,905.1187143601503,941.7002471115702,951.0241134084594,886.6763684356613
Guangdong,2020-01-30,Prevalence of all infected individuals,1106.2479097161204,1118.3886297887718,1163.9709670621867,1184.6814930092983,1208.4091465385884,1252.752144279508,1264.6135423877718,1186.0656963438646
Guangdong,2020-01-30,Prevalence of pre-symptomatic infections,362.5542594008542,364.9879182821779,384.63492808443624,393.51112913809635,403.4014810076188,420.8820282971008,424.2357217906964,393.7530421196104
Guangdong,2020-01-30,"Prevalence of symptomatic, 
not yet recovered infections",741.8745298850018,750.4426226927059,777.9398755005886,791.1873329606768,806.1277113958391,833.9888387807603,843.5652980619743,792.3126542242542
Guangdong,2020-01-31,"Prevalence of infections eligible
 for international travel",803.4483306649171,812.6623582367007,848.7289705863591,865.1577279930194,883.8815321369652,919.0223363985813,927.696851982732,866.098391469925
Guangdong,2020-01-31,Prevalence of all infected individuals,1132.457565203519,1143.699644378325,1190.194368297214,1211.2767825524882,1235.5326717239004,1281.5114954565267,1291.6060487569364,1212.6249595466352
Guangdong,2020-01-31,Prevalence of pre-symptomatic infections,325.39621170075606,328.482546720081,346.23312463847145,354.8322255816066,364.107852382977,380.66631394594833,384.8007609724241,355.0126757176833
Guangdong,2020-01-31,"Prevalence of symptomatic, 
not yet recovered infections",802.1569523997307,812.4961644128912,841.7388581130449,856.4822668205804,872.651376056867,903.1415280031799,913.887480221785,857.612283828952
Guangdong,2020-02-01,"Prevalence of infections eligible
 for international travel",772.1337657959044,780.8631387156537,816.0536902809671,832.2042313986726,850.6288068753131,884.6224788171074,891.6311987391714,832.81444122422
Guangdong,2020-02-01,Prevalence of all infected individuals,1148.4793136079625,1159.6314304290004,1206.0586806118479,1228.2302420060594,1252.635653349295,1298.3486467968823,1310.6637004099805,1229.2139890093276
Guangdong,2020-02-01,Prevalence of pre-symptomatic infections,286.52401372160773,289.9010618853686,305.5216483269275,313.62359589438836,321.3705472760686,336.2097317630374,340.75000383702206,313.4175916871672
Guangdong,2020-02-01,"Prevalence of symptomatic, 
not yet recovered infections",855.6673268266222,867.4424396776944,898.8120989891906,914.5528503749381,932.2903777133477,965.4036651509839,977.2398137582143,915.7963973221604
Guangdong,2020-02-02,"Prevalence of infections eligible
 for international travel",731.554045934297,738.753395238624,773.0095005255278,788.5328994489488,806.3352672220617,840.2802969045587,843.7170656863357,789.1694905510466
Guangdong,2020-02-02,Prevalence of all infected individuals,1154.8570856993608,1166.7892334682633,1213.8232599925025,1236.190996595206,1260.6766276046694,1307.1512157323355,1319.2556991886324,1237.1005269999855
Guangdong,2020-02-02,Prevalence of pre-symptomatic infections,247.81760751133686,251.06495754957885,264.3904566384888,271.7225606146501,278.5690591353086,291.72017163570007,294.9457016693395,271.4763875443476
Guangdong,2020-02-02,"Prevalence of symptomatic, 
not yet recovered infections",901.5038558109171,913.2879090486623,947.8732962864992,964.7767779778844,983.5225568509429,1018.047394940372,1030.5551255770906,965.6241394556379
Guangdong,2020-02-03,"Prevalence of infections eligible
 for international travel",683.0775667077727,688.7871192003305,722.2312111930217,737.3027193259168,754.2952816717359,785.9489854852286,789.7385494281019,737.6745188514811
Guangdong,2020-02-03,Prevalence of all infected individuals,1154.5907072006878,1167.250056172087,1214.0210674210366,1236.7343417679308,1261.1925702866856,1307.9761891597389,1320.1563652297473,1237.5086573227263
Guangdong,2020-02-03,Prevalence of pre-symptomatic infections,210.34313536837516,213.44299818943395,225.1039428459146,231.50318577152223,237.29436936562638,248.4858543697684,252.24975334766137,231.15437787588598
Guangdong,2020-02-03,"Prevalence of symptomatic, 
not yet recovered infections",939.4205046922651,950.6756912318433,987.7610025205338,1005.4339491007202,1025.1593475795319,1061.5008552878905,1073.1236655592768,1006.3542794468403
Guangdong,2020-02-04,"Prevalence of infections eligible
 for international travel",629.5208995638192,635.328793351256,666.2483395428601,680.681772896763,696.6115470577743,725.6775950274631,730.9446049384037,680.8126237062737
Guangdong,2020-02-04,Prevalence of all infected individuals,1148.5914273257158,1161.6131150950507,1208.1151095071073,1230.7314795551347,1255.1206870699336,1301.8336761122282,1314.3261410317516,1231.5048276703872
Guangdong,2020-02-04,Prevalence of pre-symptomatic infections,176.22083901576448,178.64501942260932,188.66674455017417,194.091706909265,198.90947533339465,208.65305515146215,211.8151285448658,193.8239101712522
Guangdong,2020-02-04,"Prevalence of symptomatic, 
not yet recovered infections",968.9484849852155,978.5836377642855,1018.6441801685282,1036.7013088380213,1057.3009380101707,1095.5273131384386,1106.1311119644158,1037.680917499135
Guangdong,2020-02-05,"Prevalence of infections eligible
 for international travel",573.1766296367161,579.3666091067489,607.0534828406172,620.667870406115,635.0813764079497,661.9890437975421,667.5501554368377,620.8956091772176
Guangdong,2020-02-05,Prevalence of all infected individuals,1137.571985766558,1149.8007447097757,1196.5582159309533,1219.1733791885265,1243.052357994744,1289.7418455864304,1301.9534527448993,1219.9461898174725
Guangdong,2020-02-05,Prevalence of pre-symptomatic infections,145.93047910699644,147.51873440326804,155.87405240877632,160.58727347465702,164.53578247532616,172.73916224786277,175.9715255059287,160.30672968470637
Guangdong,2020-02-05,"Prevalence of symptomatic, 
not yet recovered infections",989.8629088754134,999.533395231485,1040.111509774421,1058.3670887259705,1079.6805202826667,1119.5510377069181,1127.8333616346226,1059.639460132766
Guangdong,2020-02-06,"Prevalence of infections eligible
 for international travel",516.6241926459418,522.4072681382119,547.169620484924,559.8741256499416,572.945414726273,597.5857267664188,602.9683670843107,559.9691342167589
Guangdong,2020-02-06,Prevalence of all infected individuals,1122.0574479631714,1133.6277533559637,1180.4010981048973,1202.461292122159,1226.263524755992,1271.9058888506122,1284.3306622805558,1203.4774433134114
Guangdong,2020-02-06,Prevalence of pre-symptomatic infections,118.62139153389548,120.89725595313091,127.44574348091442,131.06010014329553,134.47854626048414,141.22635025944444,143.98056729141325,130.96833810277232
Guangdong,2020-02-06,"Prevalence of symptomatic, 
not yet recovered infections",1002.3076673776931,1011.6939321752882,1052.1471611968902,1071.3377789817655,1092.7206006597648,1132.8188597405247,1143.1177832706292,1072.509105210639
Guangdong,2020-02-07,"Prevalence of infections eligible
 for international travel",460.08822987056084,465.5367794299475,487.9872705746293,499.7785546849473,511.4626091783383,533.4271175876157,539.2793184637619,499.7591900367511
Guangdong,2020-02-07,Prevalence of all infected individuals,1102.4183636074363,1113.91971746722,1159.7189810773648,1181.521812147048,1204.8968695789408,1250.4647346947459,1262.0023429404255,1182.5590615080184
Guangdong,2020-02-07,Prevalence of pre-symptomatic infections,95.38304365059011,97.3605268197655,102.9121845096697,105.88014744062156,108.85951292414926,114.07495681173862,116.41122564931896,105.83058304401848
Guangdong,2020-02-07,"Prevalence of symptomatic, 
not yet recovered infections",1005.223096301152,1014.9333086504065,1056.2114049378104,1075.8786180724387,1097.2265532377455,1137.957534685557,1148.9049073355004,1076.7284784639999
Guangdong,2020-02-08,"Prevalence of infections eligible
 for international travel",406.1752005363686,411.27087925226425,431.27562019883305,441.66867526579483,452.04814754628006,471.8951548715237,477.0536853373361,441.65157061899095
Guangdong,2020-02-08,Prevalence of all infected individuals,1078.9141436894367,1090.2780782972675,1135.0419451642626,1156.480465472598,1179.3853761181888,1224.1524436140412,1235.4181303585788,1157.5118616446614
Guangdong,2020-02-08,Prevalence of pre-symptomatic infections,76.31179607773221,77.45041939743716,82.38586934147801,84.6165908851007,87.21348606092137,91.64329243110579,93.11060959296847,84.68000946884014
Guangdong,2020-02-08,"Prevalence of symptomatic, 
not yet recovered infections",1000.7169575268667,1010.9450446776546,1052.265210988175,1072.1207568520394,1093.509282938133,1134.8847672448503,1145.3503807563382,1072.8318521758213
Guangdong,2020-02-09,"Prevalence of infections eligible
 for international travel",355.0418784523172,360.2666244519268,377.5818106498462,386.7107680242823,395.80569806278186,413.26479943545587,417.8183950432778,386.6964732210257
Guangdong,2020-02-09,Prevalence of all infected individuals,1051.7381277771233,1062.9119858449653,1106.6459217402924,1127.439672137187,1149.7258445196542,1193.746233000364,1204.7637885345266,1128.5667257498237
Guangdong,2020-02-09,Prevalence of pre-symptomatic infections,59.84402823020352,61.0902658492931,65.28149044031771,67.11033197848832,69.29048536918366,72.91063528662313,73.92240526360125,67.16002791010662
Guangdong,2020-02-09,"Prevalence of symptomatic, 
not yet recovered infections",989.319994911687,999.7214763719742,1040.8929790667892,1060.611887788158,1081.9500947611211,1122.9724177701742,1134.4938399601715,1061.406697839717
Guangdong,2020-02-10,"Prevalence of infections eligible
 for international travel",307.7723605156522,312.39804399990334,327.6533096162465,335.53702282606685,343.38944277867733,358.89617295565563,362.85666003160287,335.63121003799534
Guangdong,2020-02-10,Prevalence of all infected individuals,1021.0588550729002,1032.0029398462252,1074.6466919221998,1094.87934461354,1116.7625635589654,1159.3813847287074,1170.2504069802376,1095.9119930298536
Guangdong,2020-02-10,Prevalence of pre-symptomatic infections,46.691152962605805,47.87633491947132,51.24563336155897,52.78410740036483,54.665780967874866,57.77333604710543,58.46604497247867,52.84260490403968
Guangdong,2020-02-10,"Prevalence of symptomatic, 
not yet recovered infections",971.5878677196437,982.0626379764128,1022.8525256025004,1042.3730171171023,1063.151247060588,1104.0503198340482,1114.5672159396306,1043.0693881258142
Guangdong,2020-02-11,"Prevalence of infections eligible
 for international travel",264.5634278094153,268.88698544941985,281.9146060759299,288.847883716782,295.71907836089554,309.1281040752361,312.6989148172843,288.9148986640204
Guangdong,2020-02-11,Prevalence of all infected individuals,987.0543137644028,997.6834269138585,1039.1200984295415,1058.830060782495,1080.2510750003821,1121.277926694198,1131.8929932282745,1059.733990378016
Guangdong,2020-02-11,Prevalence of pre-symptomatic infections,36.14276161653738,36.95770091934449,39.870197074076074,41.21902670699948,42.86929833307404,45.431672062208705,45.98434461147194,41.27986538786954
Guangdong,2020-02-11,"Prevalence of symptomatic, 
not yet recovered infections",948.0948737377806,958.1339536766474,998.4462449556117,1017.5029929713846,1038.1595952727887,1077.7696146853445,1087.773065940319,1018.4541249901465
Guangdong,2020-02-12,"Prevalence of infections eligible
 for international travel",225.62088840525288,229.81179361751487,240.71613604166,246.54900516954052,252.70746884813565,264.19343746540346,267.31601420192635,246.76990742956318
Guangdong,2020-02-12,Prevalence of all infected individuals,949.9375445298001,959.7953926675516,1000.2476693041758,1019.434447958568,1040.0709778985574,1079.9851815819643,1089.7450937586386,1020.2483115485204
Guangdong,2020-02-12,Prevalence of pre-symptomatic infections,27.57744356979904,28.42928330778146,30.801946591809195,31.968483703965166,33.379043811578384,35.72224974708804,36.30018446538873,32.03837678366543
Guangdong,2020-02-12,"Prevalence of symptomatic, 
not yet recovered infections",919.4332295260665,929.094519409967,968.7442252477265,987.1868183440188,1007.310853879835,1046.1288462357902,1055.307050157999,988.209934764855
Guangdong,2020-02-13,"Prevalence of infections eligible
 for international travel",190.96953584267854,194.1747628960678,204.09385144747915,209.1645141004406,214.3878672641568,224.0127550860929,226.82967506956686,209.22578064371186
Guangdong,2020-02-13,Prevalence of all infected individuals,909.9731080574978,918.6794734786355,958.5217436804442,977.0132072253267,996.8812003757669,1035.6945672358956,1044.5548666650618,977.7209650322517
Guangdong,2020-02-13,Prevalence of pre-symptomatic infections,20.929175577618423,21.578167433087504,23.643246310535957,24.65725282596825,25.857294099317922,27.888273076217754,28.332865697857404,24.719735770171813
Guangdong,2020-02-13,"Prevalence of symptomatic, 
not yet recovered infections",886.4113381432264,895.7469066861405,934.1583412260279,952.154336649639,971.4148910597528,1009.2751711030236,1017.8741411221358,953.0012292620798
Guangdong,2020-02-14,"Prevalence of infections eligible
 for international travel",160.48883924447546,163.37724714444647,171.79558626244528,176.1043362656248,180.4815875128175,188.7940897916293,191.27518040002488,176.16233987129883
Guangdong,2020-02-14,Prevalence of all infected individuals,867.4867644176812,875.3595838070725,914.2522038514101,931.8218105990884,951.0897591087505,988.3636611094882,996.1295821944128,932.4795675529492
Guangdong,2020-02-14,Prevalence of pre-symptomatic infections,15.777324852781959,16.331276480835715,18.059890096229804,18.904678071347522,19.929896936517427,21.681141828120147,22.042626298527598,18.97104245379663
Guangdong,2020-02-14,"Prevalence of symptomatic, 
not yet recovered infections",849.7599581480423,858.1811437603128,895.3161069358094,912.6919520333681,931.7605115028534,967.9755678091753,975.6600986754613,913.5085250991526
Guangdong,2020-02-15,"Prevalence of infections eligible
 for international travel",133.987087525806,136.39201484440628,143.69466767971042,147.25404569366742,150.9978130542898,158.12329271250798,159.97234921197978,147.34960088879308
Guangdong,2020-02-15,Prevalence of all infected individuals,822.8599244103272,830.3763228116052,867.4488495966768,884.4238421082498,902.4928345570704,938.7453053322964,945.3262940323286,884.9154976650249
Guangdong,2020-02-15,Prevalence of pre-symptomatic infections,11.81751977724744,12.240013164231238,13.706058666152085,14.458697693751503,15.324705227230691,16.762464160272174,17.127743750796142,14.488373584591427
Guangdong,2020-02-15,"Prevalence of symptomatic, 
not yet recovered infections",809.7685812127451,816.7261654256926,852.9742680867936,869.7632202182738,887.7759289661396,922.9279169217064,929.4958129097519,870.4271240804335
Guangdong,2020-02-16,"Prevalence of infections eligible
 for international travel",110.94605631168942,113.1614431253899,119.25540511713743,122.49071163826378,125.68095301990478,131.73174800344597,133.1410149662302,122.48300528808015
Guangdong,2020-02-16,Prevalence of all infected individuals,776.9058028425903,783.5880751363561,818.9781432238035,835.0403839396947,852.3341549116944,886.6718509103213,893.1788953661375,835.478422109685
Guangdong,2020-02-16,Prevalence of pre-symptomatic infections,8.73494865420513,9.142350944409468,10.343098545951506,10.972574904210862,11.7116226894644,12.923018357474856,13.256663711876056,11.015739331917592
Guangdong,2020-02-16,"Prevalence of symptomatic, 
not yet recovered infections",767.0925007662265,773.3170129692614,807.8847819562575,824.1591236374202,840.9714810023321,874.4431141526892,880.9849136702599,824.4626827777673
Guangdong,2020-02-17,"Prevalence of infections eligible
 for international travel",91.3092519301008,93.16122070766878,98.50439856644748,101.0982211527623,103.93138652024851,109.28222292654483,110.26294920074528,101.21319636091579
Guangdong,2020-02-17,Prevalence of all infected individuals,729.7485605838191,735.3328538705628,768.9262849332641,784.255440727541,800.7390861457133,833.2901943406977,839.1978662265919,784.6649092759507
Guangdong,2020-02-17,Prevalence of pre-symptomatic infections,6.442815131374919,6.773907967214907,7.776555097354206,8.311617802859985,8.912108052973013,9.941431448505762,10.258836137007957,8.341385375439733
Guangdong,2020-02-17,"Prevalence of symptomatic, 
not yet recovered infections",722.3145171225108,727.7557538541398,760.6091499032269,776.0367317343016,791.9803900654135,823.9702006836225,830.3617795338164,776.323523900511
Guangdong,2020-02-18,"Prevalence of infections eligible
 for international travel",74.65784434330796,76.22439919858829,80.85064735476764,83.02153999985923,85.53747185191455,90.10958806965208,90.82105700170108,83.17014690734453
Guangdong,2020-02-18,Prevalence of all infected individuals,681.6826639923173,686.6976678810073,717.9661057417785,732.4989852847641,748.0437558856026,778.724360708677,783.7978128636347,733.0029741294736
Guangdong,2020-02-18,Prevalence of pre-symptomatic infections,4.739366699770154,4.985727409812831,5.826898485149536,6.272845839574827,6.758293211178725,7.623069285896811,7.968846927509936,6.292759798646747
Guangdong,2020-02-18,"Prevalence of symptomatic, 
not yet recovered infections",675.643069961339,680.999664981846,711.8663383111725,726.2774747443516,741.6378696700333,771.9014761027386,777.8208675818187,726.7102143308268
Guangdong,2020-02-19,"Prevalence of infections eligible
 for international travel",60.76570785384548,62.09016151620476,65.99237941722842,67.86002139089805,70.01080915661892,73.91075752938806,74.62991596164692,67.98186842108416
Guangdong,2020-02-19,Prevalence of all infected individuals,632.890131947945,637.8162303079976,667.0416046118479,680.5443063389671,695.2512343575569,723.4159344617326,728.2879006028575,681.0343781365456
Guangdong,2020-02-19,Prevalence of pre-symptomatic infections,3.4617824518578284,3.6637116788741815,4.3432974594722396,4.71294109393982,5.111221520672754,5.831394732432391,6.121164337373237,4.731028864187618
Guangdong,2020-02-19,"Prevalence of symptomatic, 
not yet recovered infections",628.3212179361108,633.6455768660236,662.3587395527607,675.8855283923183,690.2792686233504,718.6103694913525,723.6053193481431,676.3033492723579
Guangdong,2020-02-20,"Prevalence of infections eligible
 for international travel",49.13382416879197,50.211361885604596,53.597681967907356,55.20499864632863,56.99436581397731,60.29095945481557,61.08181699969688,55.28820900519192
Guangdong,2020-02-20,Prevalence of all infected individuals,584.3969225806285,589.1881903210817,616.2202205954906,628.914281177246,642.5829100563092,668.821014494245,673.7523808939316,629.2963603999585
Guangdong,2020-02-20,Prevalence of pre-symptomatic infections,2.5223187597358936,2.662731924082444,3.220972889274802,3.5241845814811708,3.8545609386923787,4.4544250861197625,4.68335122302512,3.5456963893225013
Guangdong,2020-02-20,"Prevalence of symptomatic, 
not yet recovered infections",580.9538890037222,586.0977781179632,612.7864739503351,625.2946438688132,638.9072804790645,665.2934349016533,669.5285327199985,625.750664010636
Guangdong,2020-02-21,"Prevalence of infections eligible
 for international travel",39.57228820909178,40.3913763672747,43.30947613381664,44.65847176821184,46.25014362406058,49.071724280635756,49.59204855288548,44.75040344540812
Guangdong,2020-02-21,Prevalence of all infected individuals,536.6795734857657,541.2880683036977,566.2097818349437,577.9090190074874,590.596568299113,614.9341037072321,620.02028042571,578.3042323517515
Guangdong,2020-02-21,Prevalence of pre-symptomatic infections,1.8313196231517488,1.9364502657123048,2.3833760595461806,2.632909999661624,2.8990009233303295,3.393528277429934,3.5740527512318137,2.64964450324765
Guangdong,2020-02-21,"Prevalence of symptomatic, 
not yet recovered infections",534.292974144583,538.9987436014253,563.5895463063251,575.3771913157443,587.7313812004035,612.5825950874954,616.8172375471473,575.6545878485039
Guangdong,2020-02-22,"Prevalence of infections eligible
 for international travel",31.748370809789176,32.4340345087588,34.842035013214584,35.96981238273073,37.359221370489706,39.79225671012701,40.252282138872324,36.05709941369848
Guangdong,2020-02-22,Prevalence of all infected individuals,490.0109580085575,494.65768429546176,517.3807699006352,528.2685052122506,539.9748043571,562.5111680107514,567.2964052253465,528.5359617246222
Guangdong,2020-02-22,Prevalence of pre-symptomatic infections,1.3252385091785506,1.403722833659377,1.7629728411771506,1.9570827522007486,2.1776288738090064,2.575857732412867,2.735421764974545,1.9747510871377258
Guangdong,2020-02-22,"Prevalence of symptomatic, 
not yet recovered infections",488.2348680064494,492.9344506064158,515.3919121226677,526.1877692751106,537.8458800784313,560.3779666021836,565.0503273861613,526.5612106374845
Guangdong,2020-02-23,"Prevalence of infections eligible
 for international travel",25.30362707423339,25.878626624867824,27.88790401805313,28.854549083788058,30.006344965143924,32.04221321585655,32.58454067529485,28.927575063922134
Guangdong,2020-02-23,Prevalence of all infected individuals,444.8471658406028,449.4658278980846,470.15248174699565,480.2882728261353,490.7577598359792,511.28519044553286,516.2111499379765,480.41953651924695
Guangdong,2020-02-23,Prevalence of pre-symptomatic infections,0.9560615565150289,1.0172954591309908,1.2960304687666324,1.4535754125449323,1.6287682362182567,1.9562734379729505,2.08578178402608,1.468133392941247
Guangdong,2020-02-23,"Prevalence of symptomatic, 
not yet recovered infections",443.65654983526326,448.1555442869726,468.71293924960503,478.70240344392545,489.19628270555404,509.63936202704514,514.5592219282044,478.9514031263057
Guangdong,2020-02-24,"Prevalence of infections eligible
 for international travel",20.022441857452463,20.549978994938776,22.2223852601807,23.063906070546494,24.026568827751134,25.742101695304083,26.12598478064055,23.112808845438746
Guangdong,2020-02-24,Prevalence of all infected individuals,401.5510087881356,406.2176557210928,425.14741641799577,434.1721109339247,443.78523361914614,462.77185391520675,467.00146981477155,434.3235677053435
Guangdong,2020-02-24,Prevalence of pre-symptomatic infections,0.6896544081958625,0.7361202622034924,0.9503811627733854,1.0756919490278003,1.2174620375692768,1.4825950918199642,1.5903788150780511,1.089002719963843
Guangdong,2020-02-24,"Prevalence of symptomatic, 
not yet recovered infections",400.76892625892214,405.14233939934263,424.0020863619129,433.0371232475841,442.49710224847774,461.5182325200344,465.82721921460217,433.2345649853797
Guangdong,2020-02-25,"Prevalence of infections eligible
 for international travel",15.77476722287066,16.238341482541493,17.62103878599702,18.349693186607148,19.171316511831584,20.618341889094978,20.95573245685523,18.394981595299384
Guangdong,2020-02-25,Prevalence of all infected individuals,360.50060413912803,365.17981536424446,382.0910676174623,390.4018522446935,399.1839722802481,416.26135810442827,420.21630371756885,390.5512861035262
Guangdong,2020-02-25,Prevalence of pre-symptomatic infections,0.4965941273408963,0.5280174481080935,0.6952538904500044,0.7936960697919371,0.9094874298706317,1.1213742528205095,1.2104854004402745,0.8060790990212143
Guangdong,2020-02-25,"Prevalence of symptomatic, 
not yet recovered infections",359.9086585339826,364.41520934774474,381.3642884147599,389.50748297888686,398.28927728155816,415.35260507831737,419.34954428600133,389.745207004505
Guangdong,2020-02-26,"Prevalence of infections eligible
 for international travel",12.378387993609564,12.76118043421678,13.943396081724963,14.538177839509373,15.240388439246457,16.49809250585203,16.75452896354157,14.58589874028788
Guangdong,2020-02-26,Prevalence of all infected individuals,321.85978997418306,326.50587589816433,341.90407350883896,349.20660047394654,357.000835604249,372.2892104457391,376.24724707213034,349.33783260301084
Guangdong,2020-02-26,Prevalence of pre-symptomatic infections,0.3560439608302834,0.3782811856088152,0.5065368860518238,0.5849886324997999,0.6768849666780545,0.8485441247414964,0.9198028740417244,0.595498136270676
Guangdong,2020-02-26,"Prevalence of symptomatic, 
not yet recovered infections",321.3975969924373,325.9555451428365,341.22347242845365,348.5475725503401,356.36832647519805,371.65598836272517,375.68572346714336,348.74233446674015
Guangdong,2020-02-27,"Prevalence of infections eligible
 for international travel",9.689998014537535,10.016943064580383,10.981858275160446,11.487991692278047,12.081519561452746,13.127962030706156,13.334387253523335,11.524727328631126
Guangdong,2020-02-27,Prevalence of all infected individuals,285.91148759046746,290.5633326626533,304.10703205386415,310.68832612792824,317.80990960534086,331.3150304622186,334.88100858654656,310.8505421264049
Guangdong,2020-02-27,Prevalence of pre-symptomatic infections,0.25215601149812256,0.2695313471077716,0.36807995747079975,0.43028301535896973,0.5019832470939485,0.6410731880768034,0.6978321094627875,0.4391375076251627
Guangdong,2020-02-27,"Prevalence of symptomatic, 
not yet recovered infections",285.5286944067582,290.0521944885472,303.705058327357,310.2649542438794,317.31161138469616,330.91067366932833,334.4127396837898,310.4114046187797
Guangdong,2020-02-28,"Prevalence of infections eligible
 for international travel",7.583149504891837,7.84279533503038,8.618144792468293,9.039439662860389,9.540996386475312,10.44525725783504,10.595354010815473,9.07535552169914
Guangdong,2020-02-28,Prevalence of all infected individuals,252.66322558592225,256.9501343417693,269.1644959417553,275.1636297479861,281.3112732841064,293.26891355820874,296.63955136604466,275.1917839336562
Guangdong,2020-02-28,Prevalence of pre-symptomatic infections,0.17922343484508074,0.1925846079440603,0.2677926596661496,0.3161955930350762,0.37287103451436376,0.4835322919696561,0.5288726534240932,0.3232931435656943
Guangdong,2020-02-28,"Prevalence of symptomatic, 
not yet recovered infections",252.4419077741088,256.6923221990906,268.828614496777,274.83141210223783,281.04882245093546,292.974588867579,296.296084198023,274.8684907900905
Guangdong,2020-02-29,"Prevalence of infections eligible
 for international travel",5.917988923284448,6.1080985900130225,6.740141546253464,7.08946973511538,7.513000189190073,8.2690604619551,8.406398548927621,7.123605079904086
Guangdong,2020-02-29,Prevalence of all infected individuals,222.1745621038767,226.20529484666272,237.01457098483692,242.34002291961482,247.94013222445622,258.3458178831419,261.44416000097965,242.40384143031815
Guangdong,2020-02-29,Prevalence of pre-symptomatic infections,0.12714795605694088,0.13771277103610066,0.19441276292847803,0.2316782750939933,0.2758991718717508,0.36469577631811073,0.3999588925805997,0.23764156313991516
Guangdong,2020-02-29,"Prevalence of symptomatic, 
not yet recovered infections",221.9898041618516,225.95040202091013,236.7907182742772,242.0887329041586,247.65046647065037,258.05890115418885,261.1920865481249,242.16619986717825
Guangdong,2020-03-01,"Prevalence of infections eligible
 for international travel",4.5683423089017285,4.7364893635644885,5.26064913652282,5.547633780529259,5.895931069096077,6.499424221785574,6.651154552252138,5.574462058628833
Guangdong,2020-03-01,Prevalence of all infected individuals,194.54427612351384,198.1802786145783,207.74720972988194,212.44824684267294,217.33350751875173,226.48454299079216,229.2910609981248,212.4752867753638
Guangdong,2020-03-01,Prevalence of pre-symptomatic infections,0.0897703238174361,0.09830150472685925,0.1408606634317096,0.1694282620848891,0.2039810861830095,0.2742329256984829,0.3022012757920254,0.17443293227653708
Guangdong,2020-03-01,"Prevalence of symptomatic, 
not yet recovered infections",194.39222100359095,197.9618383531036,207.5676474295093,212.32695909632227,217.18128171169894,226.36085078097645,229.10679628889005,212.30085384308725
Guangdong,2020-03-02,"Prevalence of infections eligible
 for international travel",3.531733471721038,3.66249867867618,4.094094018112537,4.327680535473166,4.607130801134688,5.112216469725914,5.259111914767201,4.349437651373784
Guangdong,2020-03-02,Prevalence of all infected individuals,169.52871156370168,172.66917836915658,181.18057804612118,185.23439533492098,189.66635899340855,197.74256172110915,200.12249502643823,185.34831979397433
Guangdong,2020-03-02,Prevalence of pre-symptomatic infections,0.06327443940833291,0.0700555253892611,0.10168795819619365,0.12384171963299222,0.1506964944106935,0.20573842586544153,0.22805752908190605,0.12786789146159488
