province,date,var,min,lower,midlow,median,midhigh,upper,max,mean,runname
Hubei,2019-12-25,"Prevalence of infections eligible
 for international travel",126.69590910780323,126.90622633954798,128.04023530091655,128.71430064860664,129.35526577569226,130.4716684319127,130.84979970817253,128.70306978263747,main
Hubei,2019-12-25,Prevalence of all infected individuals,133.30257691462552,133.51924976752898,134.68745229515966,135.3817828787379,136.04197717904847,137.19177788999846,137.58119427842237,135.37017164825005,main
Hubei,2019-12-25,Prevalence of pre-symptomatic infections,95.88559420589068,96.05358279475222,96.959570444976407,97.49826498984962,98.01062148640521,98.9032848313231,99.2057103343767,97.48940934586147,main
Hubei,2019-12-25,"Prevalence of symptomatic, 
not yet recovered infections",37.416982708734835,37.46566697277675,37.72788185018327,37.883517888888264,38.031355692643245,38.28849305867533,38.37548394404568,37.88076230238856,main
Hubei,2019-12-26,"Prevalence of infections eligible
 for international travel",165.90829161704536,166.19863060379828,167.76456316607897,168.6957294408474,169.58141903442876,171.12464635379095,171.647510166075,168.6804743697263,main
Hubei,2019-12-26,Prevalence of all infected individuals,174.79691713488992,175.09644765996254,176.71184418779865,177.67233622415287,178.58585938650754,180.17744560307287,180.71665443613648,177.65653812798936,main
Hubei,2019-12-26,Prevalence of pre-symptomatic infections,125.51568891479403,125.74694113706542,126.99448495812864,127.73655780736884,128.44254917684418,129.67304018866471,130.09005120046783,127.72456779334307,main
Hubei,2019-12-26,"Prevalence of symptomatic, 
not yet recovered infections",49.281228220095926,49.34950652289713,49.71735922967001,49.93577841678402,50.143310209663376,50.50440541440814,50.626603235668675,49.931970334646294,main
Hubei,2019-12-27,"Prevalence of infections eligible
 for international travel",217.17382874102802,217.57347549094087,219.72958069231575,221.01218484442307,222.23249082303934,224.35954651389997,225.0804454009924,220.99152941505972,main
Hubei,2019-12-27,Prevalence of all infected individuals,229.0503688441523,229.46319012158966,231.69021255937128,233.0148765425913,234.27511252874882,236.4715676620879,237.2159299666832,232.99345306273668,main
Hubei,2019-12-27,Prevalence of pre-symptomatic infections,164.24421770909737,164.5617059903364,166.274971999265,167.29446837425377,168.26466892985434,169.95629323264663,170.52976379903464,167.27828264035176,main
Hubei,2019-12-27,"Prevalence of symptomatic, 
not yet recovered infections",64.80615113505495,64.90148413125324,65.4152405601063,65.72040816833754,66.01044359889448,66.51527442944126,66.68616616764854,65.7151704223849,main
Hubei,2019-12-28,"Prevalence of infections eligible
 for international travel",284.14538258025,284.6939676006614,287.6544569253043,289.41624875999923,291.0929373411507,294.0165793381635,295.0077681780409,289.3883667930557,main
Hubei,2019-12-28,Prevalence of all infected individuals,299.93102118060494,300.4983480198251,303.55975006170706,305.38141321377935,307.114956221721,310.13744709557085,311.1620658071183,305.35245346131603,main
Hubei,2019-12-28,Prevalence of pre-symptomatic infections,214.8129566595024,215.24770057075665,217.59440118981314,218.99137591043632,220.32117868509147,222.64067031109215,223.42724145900192,218.96958987175142,main
Hubei,2019-12-28,"Prevalence of symptomatic, 
not yet recovered infections",85.1180645211025,85.25064744906845,85.9653488718939,86.39003730334306,86.79377753662953,87.4967767844787,87.73482434811643,86.38286358956461,main
Hubei,2019-12-29,"Prevalence of infections eligible
 for international travel",371.53974790505265,372.2907378353588,376.3446985122828,378.7581521879823,381.0556677367057,385.063336889936,386.42246608104523,378.72062891854955,main
Hubei,2019-12-29,Prevalence of all infected individuals,392.43774327635936,393.215224586656,397.41186335374437,399.9099985966943,402.2879498818405,406.43551616292143,407.84197144749544,399.8709730798854,main
Hubei,2019-12-29,Prevalence of pre-symptomatic infections,280.7515286369513,281.34527743991,284.55120688975126,286.46042133773966,288.2783473301672,291.45043281350394,292.52647178765017,286.43118335042226,main
Hubei,2019-12-29,"Prevalence of symptomatic, 
not yet recovered infections",111.68621463940801,111.86994714674603,112.8606564639931,113.44957725895466,114.00960255167334,114.98508334941751,115.31549965984534,113.43978972946312,main
Hubei,2019-12-30,"Prevalence of infections eligible
 for international travel",485.4333992772113,486.4587118516616,491.99511356504723,495.29239026588414,498.4321512065884,503.9110292324744,505.76967740668664,495.242044019573,main
Hubei,2019-12-30,Prevalence of all infected individuals,513.0164289601104,514.0789807729539,519.8160018958217,523.2323930434351,526.4853262860681,532.161107781753,534.0863867651055,523.1799651355524,main
Hubei,2019-12-30,Prevalence of pre-symptomatic infections,366.5929074166869,367.4016735306973,371.7698607382904,374.3722480408265,376.8509040164521,381.17751747723725,382.6456631966471,374.3331264408988,main
Hubei,2019-12-30,"Prevalence of symptomatic, 
not yet recovered infections",146.42352154342348,146.67730724225663,148.04614115753134,148.86014500260856,149.63442226961604,150.98359030451587,151.4407235684584,148.84683869465363,main
Hubei,2019-12-31,"Prevalence of infections eligible
 for international travel",633.6530827301041,635.0492115421875,642.5901051870806,647.0829262732373,651.3623187370787,658.832634535469,661.3676540667544,647.0155779649497,main
Hubei,2019-12-31,Prevalence of all infected individuals,669.9771701514817,671.4253954828332,679.2470270303663,683.9065933380494,688.3444551839809,696.0905828699005,698.7189633667302,683.8363752340626,main
Hubei,2019-12-31,Prevalence of pre-symptomatic infections,478.16257217174336,479.2613168787797,485.1974324349419,488.7353131391952,492.10593859984294,497.991741465512,499.9896007194003,488.6831246459735,main
Hubei,2019-12-31,"Prevalence of symptomatic, 
not yet recovered infections",191.8145979797384,192.16407860405351,194.04959459542457,195.17128019885422,196.2385165841381,198.09884140438845,198.72936264732996,195.1532505880891,main
Hubei,2020-01-01,"Prevalence of infections eligible
 for international travel",826.277464743565,828.1736030376055,838.4181698917182,844.5241971092412,850.3417958713619,860.5010708237144,863.949665103442,844.4343728380285,main
Hubei,2020-01-01,Prevalence of all infected individuals,874.0302559431648,875.9989668240974,886.6347218543772,892.9731830895907,899.011739210389,909.5557221696222,913.134577576833,892.8794204965242,main
Hubei,2020-01-01,Prevalence of pre-symptomatic infections,622.9517215807161,624.4405707288206,632.4866411763795,637.2839230625102,641.8557085699512,649.8419942634579,652.5536993968658,637.214511510571,main
Hubei,2020-01-01,"Prevalence of symptomatic, 
not yet recovered infections",251.0785343624485,251.55839609527675,254.14808067799765,255.68926002708062,257.156030640438,259.71372790616437,260.58087817996733,255.6649089859531,main
Hubei,2020-01-02,"Prevalence of infections eligible
 for international travel",1076.240179148725,1078.8088808208295,1092.6912607101167,1100.968745662547,1108.8574528905992,1122.6386642554671,1127.3182157751967,1100.8492985496728,main
Hubei,2020-01-02,Prevalence of all infected individuals,1138.9334350063627,1141.6028492485927,1156.0282518974127,1164.628507644842,1172.8241313934523,1187.139905579561,1192.0005135897063,1164.5036780361756,main
Hubei,2020-01-02,Prevalence of pre-symptomatic infections,810.5560141354459,812.5683924971371,823.4469386176255,829.9355757007004,836.1209767001802,846.9301197761799,850.601487180773,829.8435320804421,main
Hubei,2020-01-02,"Prevalence of symptomatic, 
not yet recovered infections",328.37742087091686,329.03445675145554,332.5813132797873,334.69293194414183,336.703154693272,340.20978580338107,341.39902640893337,334.66014595573364,main
Hubei,2020-01-03,"Prevalence of infections eligible
 for international travel",1399.3936380274374,1402.8631547171244,1421.6194294265472,1432.8073994680985,1443.4729134960303,1462.1120941123233,1468.4432327486113,1432.6491076103798,main
Hubei,2020-01-03,Prevalence of all infected individuals,1481.6124579901723,1485.2212547668125,1504.728711160537,1516.3633482327832,1527.453704347367,1546.8331073451388,1553.4150356734085,1516.1977278588408,main
Hubei,2020-01-03,Prevalence of pre-symptomatic infections,1052.527893218789,1055.2395163756762,1069.902405373163,1078.6517311796083,1086.9945650974162,1101.5794351982272,1106.534839213125,1078.5301181435505,main
Hubei,2020-01-03,"Prevalence of symptomatic, 
not yet recovered infections",429.08456477138344,429.98173839113645,434.8263057873739,437.71161705317513,440.45913924995085,445.2536721469117,446.8801964602835,437.6676097152902,main
Hubei,2020-01-04,"Prevalence of infections eligible
 for international travel",1817.0995387456492,1821.774404899771,1847.0542923372495,1862.1395037612979,1876.5243727999564,1901.6730810200843,1910.2180387581493,1861.9303600805201,main
Hubei,2020-01-04,Prevalence of all infected individuals,1924.8242558401032,1929.6911214517304,1956.0068135720394,1971.708165656753,1986.6792287205967,2012.8496586895797,2021.740884569743,1971.4890789463054,main
Hubei,2020-01-04,Prevalence of pre-symptomatic infections,1364.6913561557628,1368.336376980691,1388.0524511120784,1399.821720704263,1411.047443635678,1430.6797082480723,1437.3522011067364,1399.6615257682074,main
Hubei,2020-01-04,"Prevalence of symptomatic, 
not yet recovered infections",560.1328996843404,561.3547444710393,567.9543624599612,571.8864449524897,575.6317850849185,582.1699504415076,584.3886834630066,571.827553178098,main
Hubei,2020-01-05,"Prevalence of infections eligible
 for international travel",2358.0291850932485,2364.318258213128,2398.3373047573295,2418.6455091487596,2438.0164709920746,2471.8952078305306,2483.4101546782795,2418.3697802405604,main
Hubei,2020-01-05,Prevalence of all infected individuals,2499.0503720590746,2505.603321686706,2541.0463379831212,2562.201898918504,2582.379252054138,2617.6640169176667,2629.6556214164375,2561.9127246247003,main
Hubei,2020-01-05,Prevalence of pre-symptomatic infections,1768.5585338089863,1773.4516160886944,1799.9265245393644,1815.73679441081,1830.8213018859901,1857.2123101739144,1866.1848687188312,1815.5262027491049,main
Hubei,2020-01-05,"Prevalence of symptomatic, 
not yet recovered infections",730.4918382500883,732.151705598011,741.1198134437566,746.4651045076938,751.557950168148,760.4517067437517,763.4707526976059,746.3865218755955,main
Hubei,2020-01-06,"Prevalence of infections eligible
 for international travel",3058.4008476959184,3066.8496511847397,3112.5649469768755,3139.866399451079,3165.9154439364106,3211.491392860354,3226.9871326209136,3139.5036353261444,main
Hubei,2020-01-06,Prevalence of all infected individuals,3242.854146927885,3251.6645749593235,3299.331873208809,3327.7953348023334,3354.950512780182,3402.455820106967,3418.605832050819,3327.414447207061,main
Hubei,2020-01-06,Prevalence of pre-symptomatic infections,2291.059865862482,2297.6204928290153,2333.128818571064,2354.342331066756,2374.5880311858,2410.022683286507,2422.0739461145176,2354.0660156568747,main
Hubei,2020-01-06,"Prevalence of symptomatic, 
not yet recovered infections",951.7942810654026,954.0440821303085,966.2030546377451,973.4530037355775,980.3624815943824,992.4331368204603,996.5318859363009,973.3484315501864,main
Hubei,2020-01-07,"Prevalence of infections eligible
 for international travel",3962.3451444980615,3973.6734366241076,4034.9879202550887,4071.620211116914,4106.582344352824,4167.776736917001,4188.589592253841,4071.144205456899,main
Hubei,2020-01-07,Prevalence of all infected individuals,4203.401607773332,4215.224133150152,4279.2071778969985,4317.428639178108,4353.903940341609,4417.738613592439,4439.4470995023,4316.9282792334025,main
Hubei,2020-01-07,Prevalence of pre-symptomatic infections,2964.316699130898,2973.096130144683,3020.628098322142,3049.0365768148763,3076.1571058416002,3123.643171385189,3139.7985234092544,3048.675016877403,main
Hubei,2020-01-07,"Prevalence of symptomatic, 
not yet recovered infections",1239.0849086424337,1242.1280030054693,1258.5790795748567,1268.392062363231,1277.7468345000093,1294.0954422072498,1299.6485760930454,1268.253262356,main
Hubei,2020-01-08,"Prevalence of infections eligible
 for international travel",5124.801819175353,5139.954273579783,5221.992388116614,5271.02621200668,5317.838414590773,5399.806498675557,5427.694033577771,5270.403628114473,main
Hubei,2020-01-08,Prevalence of all infected individuals,5439.5604808268135,5455.386664609175,5541.063542457939,5592.265129274507,5641.141986724899,5726.713936037201,5755.824343025633,5591.609914690127,main
Hubei,2020-01-08,Prevalence of pre-symptomatic infections,3827.855717629606,3839.573878081426,3903.0361334254494,3940.981625996013,3977.21779855747,4040.6903030941394,4062.291804180878,3940.5101801146825,main
Hubei,2020-01-08,"Prevalence of symptomatic, 
not yet recovered infections",1611.7047631972077,1615.8127865277493,1638.0274090324888,1651.2835032784935,1663.924188167428,1686.0236329430622,1693.5325388447552,1651.099734575445,main
Hubei,2020-01-09,"Prevalence of infections eligible
 for international travel",6614.388897600233,6634.600342335544,6744.063015542722,6809.515754785269,6872.0218672218925,6981.513947226098,7018.778460856838,6808.7044362056895,main
Hubei,2020-01-09,Prevalence of all infected individuals,7025.029654075795,7046.157284706661,7160.569620324581,7228.972202565334,7294.288624201094,7408.687906434404,7447.61805828489,7228.117288181547,main
Hubei,2020-01-09,Prevalence of pre-symptomatic infections,4930.613837464574,4946.2066211017755,5030.679774679111,5081.209745336356,5129.478420504219,5214.062182668693,5242.858429421725,5080.597519543094,main
Hubei,2020-01-09,"Prevalence of symptomatic, 
not yet recovered infections",2094.4158166112215,2099.950663604886,2129.8898456454704,2147.762457228978,2164.810203696874,2194.6257237657105,2204.7596288631644,2147.519768638454,main
Hubei,2020-01-10,"Prevalence of infections eligible
 for international travel",8516.50352616631,8543.38059710404,8688.98973066248,8776.093050560306,8859.300579784078,9005.114805026466,9054.758281752498,8775.04001808192,main
Hubei,2020-01-10,Prevalence of all infected individuals,9051.770600496942,9079.890718860664,9232.217295579772,9323.325532713028,9410.349593945695,9562.830480373626,9614.737506846328,9322.214413692387,main
Hubei,2020-01-10,Prevalence of pre-symptomatic infections,6332.934174478967,6353.611740408878,6465.667929677831,6532.726609947134,6596.804446535185,6709.1383431114555,6747.395516260063,6531.935149232548,main
Hubei,2020-01-10,"Prevalence of symptomatic, 
not yet recovered infections",2718.836426017974,2726.2789784517845,2766.549365901942,2790.5989227658956,2813.54514741051,2853.69213726217,2867.3419905862647,2790.279264459839,main
Hubei,2020-01-11,"Prevalence of infections eligible
 for international travel",10942.310470772978,10977.947883586128,11171.079013524342,11286.659521540478,11397.104802391637,11590.730654866264,11656.674875522402,11285.297966797909,main
Hubei,2020-01-11,Prevalence of all infected individuals,11639.412652319761,11676.732926048546,11878.960877294427,11999.966969434681,12115.584063150414,12318.247303799359,12387.26097328283,11998.5282264054,main
Hubei,2020-01-11,Prevalence of pre-symptomatic infections,8114.2965995259465,8141.629735170775,8289.802666100768,8378.51396930392,8463.308891287701,8612.024397325002,8662.689998511956,8377.495095694836,main
Hubei,2020-01-11,"Prevalence of symptomatic, 
not yet recovered infections",3525.1160527938155,3535.1031908777695,3589.1582111936577,3621.453000130762,3652.275171862714,3706.2229064743565,3724.5709747708734,3621.0331307105657,main
Hubei,2020-01-12,"Prevalence of infections eligible
 for international travel",13984.023814848491,14030.981901212395,14285.545761913476,14437.956779871514,14583.641619504328,14839.153152405714,14926.204578897159,14436.208791840452,main
Hubei,2020-01-12,Prevalence of all infected individuals,14891.057309830408,14940.288920113062,15207.14604066165,15366.891929158079,15519.57052685122,15787.307728304622,15878.512776092608,15365.041638303921,main
Hubei,2020-01-12,Prevalence of pre-symptomatic infections,10327.55987819903,10363.421122081489,10557.889522492089,10674.369635705934,10785.743162576266,10981.156180389204,11047.755033189025,10673.069130719108,main
Hubei,2020-01-12,"Prevalence of symptomatic, 
not yet recovered infections",4563.497431631378,4576.8677980315715,4649.256518169562,4692.522293452143,4733.827364274952,4806.1515479154195,4830.757742903583,4691.972507584812,main
Hubei,2020-01-13,"Prevalence of infections eligible
 for international travel",17753.040579012148,17814.441015883378,18147.405563548076,18346.842136144434,18537.53663623718,18872.127608003357,18986.16086524131,18344.61688046582,main
Hubei,2020-01-13,Prevalence of all infected individuals,18932.055761601372,18996.521359974555,19346.064516157785,19555.396718897566,19755.529317303524,20106.62507039345,20226.267541930476,19553.03623221722,main
Hubei,2020-01-13,Prevalence of pre-symptomatic infections,13037.057374898246,13083.676748702574,13336.56856027743,13488.109730643035,13633.0538120069,13887.477540279539,13974.219173030884,13486.46643839548,main
Hubei,2020-01-13,"Prevalence of symptomatic, 
not yet recovered infections",5894.998386703127,5912.844611271979,6009.495955880355,6067.286988254531,6122.475505296624,6219.147530113911,6252.048368899589,6066.569793821737,main
Hubei,2020-01-14,"Prevalence of infections eligible
 for international travel",22326.098553533106,22405.528719219696,22836.403288046375,23094.59547616227,23341.546352976708,23775.02216927188,23922.80797063148,23091.794270687158,main
Hubei,2020-01-14,Prevalence of all infected individuals,23856.92322291697,23940.477058349225,24393.662005672064,24665.176329277743,24924.837011382904,25380.547407715152,25535.89214065841,24662.19685572665,main
Hubei,2020-01-14,Prevalence of pre-symptomatic infections,16265.63181329188,16325.460787684304,16650.117033883056,16844.747906655644,17030.965415805225,17357.97637399633,17469.50547807547,16842.69956263876,main
Hubei,2020-01-14,"Prevalence of symptomatic, 
not yet recovered infections",7591.291409625088,7615.01627066492,7743.544971789006,7820.428422622099,7893.871595577676,8022.571033718821,8066.386662582938,7819.497293087888,main
Hubei,2020-01-15,"Prevalence of infections eligible
 for international travel",27767.774997217603,27869.243855796318,28419.84098794776,28749.912076717847,29065.707696453148,29620.25006097855,29809.375425793074,28746.430613353255,main
Hubei,2020-01-15,Prevalence of all infected individuals,29752.656494039515,29859.66016798617,30440.21136007147,30788.17596324905,31121.047569642506,31705.474163648632,31904.762342967137,30784.460195998705,main
Hubei,2020-01-15,Prevalence of pre-symptomatic infections,20019.219492184224,20094.851289293652,20505.39339044185,20751.61945662467,20987.275758901087,21401.277317472064,21542.52483336204,20749.105316388785,main
Hubei,2020-01-15,"Prevalence of symptomatic, 
not yet recovered infections",9733.437001855293,9764.808878692515,9934.817969629621,10036.55650662438,10133.771810741418,10304.196846176565,10362.2375096051,10035.354879609922,main
Hubei,2020-01-16,"Prevalence of infections eligible
 for international travel",34070.5727608789,34198.216640786326,34891.05436549637,35306.562119283815,35704.21457416077,36402.76811876451,36641.0857160774,35302.29990403202,main
Hubei,2020-01-16,Prevalence of all infected individuals,36639.61514792804,36774.667650319905,37507.612404272215,37947.08832287655,38367.62051261142,39106.23071564111,39358.174933141345,37942.51919268038,main
Hubei,2020-01-16,Prevalence of pre-symptomatic infections,24230.713744138568,24324.566591923398,24834.174769651676,25139.944034248096,25432.675824113776,25947.154067162755,26122.741306693875,25136.914148232558,main
Hubei,2020-01-16,"Prevalence of symptomatic, 
not yet recovered infections",12408.901403789469,12450.101058396507,12673.437634620539,12807.144288628457,12934.944688497653,13159.07664847835,13235.433626447471,12805.605044447826,main
Hubei,2020-01-17,"Prevalence of infections eligible
 for international travel",41168.33803483299,41326.12631786498,42182.82569508713,42696.79736088613,43188.81619268819,44053.45488280054,44348.52387154255,42691.664742707144,main
Hubei,2020-01-17,Prevalence of all infected individuals,44485.58740430889,44653.25926209615,45563.4801284767,46109.449411762616,46632.02171058756,47550.172564783294,47863.451477020906,46103.91636305369,main
Hubei,2020-01-17,Prevalence of pre-symptomatic infections,28779.5573989119,28893.583456334636,29512.910238609264,29884.656506492287,30240.652560184873,30866.55293274001,31080.235304083068,29881.077726391664,main
Hubei,2020-01-17,"Prevalence of symptomatic, 
not yet recovered infections",15706.030005396988,15759.675805761517,16050.56988986744,16224.79290527033,16391.369150402683,16683.61963204329,16783.216172937842,16222.83863666203,main
Hubei,2020-01-18,"Prevalence of infections eligible
 for international travel",48903.364746093604,49094.637584101874,50133.40420829701,50756.818690506276,51353.75313104099,52403.10735640305,52761.312131271785,50750.74704246976,main
Hubei,2020-01-18,Prevalence of all infected individuals,53173.22509879359,53377.627809947735,54487.51674807337,55153.46859866817,55791.03242140636,56911.57364049053,57294.0109326909,55146.87700122214,main
Hubei,2020-01-18,Prevalence of pre-symptomatic infections,33467.66300749203,33602.93067495989,34337.82330789104,34779.091914047,35201.77207273202,35945.165169247884,36199.03191613184,34774.955928619245,main
Hubei,2020-01-18,"Prevalence of symptomatic, 
not yet recovered infections",19705.56209130156,19774.697134987837,20149.693440182324,20374.376684621166,20589.260348674332,20966.40847124264,21094.979016559068,20371.921072602898,main
Hubei,2020-01-19,"Prevalence of infections eligible
 for international travel",57015.516529139284,57242.44823469535,58475.1467566545,59215.16985824822,59923.91275317964,61170.17307677407,61595.69622682066,59208.122208006,main
Hubei,2020-01-19,Prevalence of all infected individuals,62488.950829004614,62733.23314871015,64059.9452922551,64856.21935619222,65618.70571943762,66959.16665815687,67416.76676810742,64848.500427394836,main
Hubei,2020-01-19,Prevalence of pre-symptomatic infections,38019.677210206064,38175.93636819857,39025.06412425338,39535.078657294034,40023.71495932327,40883.35742855237,41176.99464037868,39530.409191580744,main
Hubei,2020-01-19,"Prevalence of symptomatic, 
not yet recovered infections",24469.273618798557,24557.29678051158,25034.88116800172,25321.14069889818,25594.99076011436,26075.809229604503,26239.77212772873,25318.091235814096,main
Hubei,2020-01-20,"Prevalence of infections eligible
 for international travel",65207.46453661225,65470.78611454373,66901.42173727113,67760.48548794069,68583.38523384486,70030.7260178045,70525.00581195192,67752.45869668642,main
Hubei,2020-01-20,Prevalence of all infected individuals,72187.16248613944,72473.26345126376,74027.36496377693,74960.33110688154,75853.8591688348,77425.04325216141,77961.5074445874,74951.4435523011,main
Hubei,2020-01-20,Prevalence of pre-symptomatic infections,42160.41065474237,42335.98499693452,43290.24411056655,43863.54096187273,44412.90191942067,45379.59752359039,45709.8660880692,43858.391281758006,main
Hubei,2020-01-20,"Prevalence of symptomatic, 
not yet recovered infections",30026.751831397054,30137.278454329225,30737.120853210377,31096.790145008817,31440.957249414114,32045.445728571034,32251.641356518216,31093.052270543107,main
Hubei,2020-01-21,"Prevalence of infections eligible
 for international travel",73056.9075927489,73355.30494490656,74976.74537566102,75950.57283001699,76883.53658787478,78524.76875958397,79085.35282473768,75941.61110158027,main
Hubei,2020-01-21,Prevalence of all infected individuals,81900.3242106269,82228.39415405465,84010.70891817818,85080.86757717354,86105.92067497692,87908.68730540387,88524.31175765015,85070.8108653329,main
Hubei,2020-01-21,Prevalence of pre-symptomatic infections,45537.46513572717,45728.884535741614,46769.39519684548,47394.6162581103,47993.80721217697,49048.35976250339,49408.69411785496,47389.07714263798,main
Hubei,2020-01-21,"Prevalence of symptomatic, 
not yet recovered infections",36362.85907489973,36499.50961831305,37241.31372133269,37686.251319063245,38112.113462799956,38860.32754290049,39115.61763979521,37681.73372269492,main
Hubei,2020-01-22,"Prevalence of infections eligible
 for international travel",80092.5420558728,80422.41269728175,82215.06258598834,83291.86880935743,84323.59501116388,86138.81121444405,86758.89241017259,83282.06894613264,main
Hubei,2020-01-22,Prevalence of all infected individuals,91211.5096314913,91579.6752578151,93580.00555704176,94781.21715613331,95931.90300650103,97955.8625020893,98647.09149263034,94770.03698941357,main
Hubei,2020-01-22,Prevalence of pre-symptomatic infections,47803.385653930396,48005.422217266976,49103.72539198449,49763.736999264525,50396.31457892724,51509.730465349865,51890.20811479884,49757.93617480034,main
Hubei,2020-01-22,"Prevalence of symptomatic, 
not yet recovered infections",43408.12397756089,43574.25304054813,44476.28016505725,45017.48015686878,45535.58842757379,46446.13203673942,46756.88337783149,45012.10081461322,main
Hubei,2020-01-23,"Prevalence of infections eligible
 for international travel",86052.6986635402,86409.0664234549,88345.84252182578,89509.32652090832,90624.17394951003,92585.80203788255,93255.94636989599,89498.81320732704,main
Hubei,2020-01-23,Prevalence of all infected individuals,99908.2922598324,100313.55782659819,102515.58672364824,103838.02044280208,105104.89925250165,107333.3951642123,108094.52493395991,103825.7848370386,main
Hubei,2020-01-23,Prevalence of pre-symptomatic infections,48872.91570017822,49079.782662383295,50204.36520494502,50880.18551666885,51527.92607590786,52668.057283862,53057.671771410976,50874.25763592069,main
Hubei,2020-01-23,"Prevalence of symptomatic, 
not yet recovered infections",51035.37655965418,51233.775164214894,52311.22151870324,52957.83492613323,53576.97317659379,54665.3378803503,55036.853162548934,52951.527201117926,main
Hubei,2020-01-24,"Prevalence of infections eligible
 for international travel",90690.32861499877,91067.00098704861,93114.19571308792,94344.06596001075,95522.5619998415,97596.27034359297,98304.7294248487,94332.9919188008,main
Hubei,2020-01-24,Prevalence of all infected individuals,107781.90306100623,108220.26565096596,110602.19226320738,112032.71473930965,113403.17657403476,115813.96122080323,116637.37408892176,112019.51564781305,main
Hubei,2020-01-24,Prevalence of pre-symptomatic infections,48716.7606708542,48922.502983017694,50040.9340216352,50713.02737745033,51357.17486635613,52490.932539875816,52878.35482773554,50707.11028414322,main
Hubei,2020-01-24,"Prevalence of symptomatic, 
not yet recovered infections",59065.14239015204,59297.762667948264,60561.25824157217,61319.68736185934,62046.00170767863,63323.028680927426,63759.01926118623,61312.40536366984,main
Hubei,2020-01-25,"Prevalence of infections eligible
 for international travel",94014.19862200189,94404.96392244639,96528.76282530396,97804.66149073157,99027.26855440036,101178.60786435036,101913.59215843576,97793.1785382187,main
Hubei,2020-01-25,Prevalence of all infected individuals,114862.07419960652,115329.64621480899,117870.29731847974,119396.15300353424,120857.95049282689,123429.41544670162,124307.7125033367,119382.07953293248,main
Hubei,2020-01-25,Prevalence of pre-symptomatic infections,47585.081466273536,47784.912034050896,48871.11987151089,49523.78010648802,50149.2543784195,51250.03282229479,51626.15309624676,49517.98382160277,main
Hubei,2020-01-25,"Prevalence of symptomatic, 
not yet recovered infections",67276.99273333297,67544.73418075808,68999.17744696885,69872.37289704621,70708.69611440739,72179.38262440683,72681.55940708994,69864.0957113297,main
Hubei,2020-01-26,"Prevalence of infections eligible
 for international travel",95662.33323913079,96059.48783279503,98217.97065286923,99514.67259476907,100757.19072933297,102943.51156820271,103690.43117341306,99502.97807676486,main
Hubei,2020-01-26,Prevalence of all infected individuals,120784.43247269365,121275.86197480693,123946.11152113091,125549.77180224787,127086.0871451538,129788.58940322419,130711.62903632519,125534.95943667808,main
Hubei,2020-01-26,Prevalence of pre-symptomatic infections,45359.70259706366,45548.54744022195,46574.91881214268,47191.52782556707,47782.38474253584,48822.08106741079,49177.2846903615,47185.980872865955,main
Hubei,2020-01-26,"Prevalence of symptomatic, 
not yet recovered infections",75424.72987563,75727.31453458499,77371.19270898822,78358.2439766808,79303.70240261796,80966.5083358134,81534.3443459637,78348.97856381212,main
Hubei,2020-01-27,"Prevalence of infections eligible
 for international travel",95518.85328572121,95914.32414649613,98063.57301290851,99354.6610492498,100591.753646131,102768.41960534717,103512.00958363239,99342.96888538662,main
Hubei,2020-01-27,Prevalence of all infected individuals,125402.4727940877,125911.9324143504,128680.08218348116,130342.48264801278,131935.03296797554,134736.36695721283,135693.13653445794,130327.08756474323,main
Hubei,2020-01-27,Prevalence of pre-symptomatic infections,42148.25433907174,42321.76176682839,43264.63137173496,43830.96078214182,44373.558560514575,45328.150340986474,45654.22514731707,43825.78318281671,main
Hubei,2020-01-27,"Prevalence of symptomatic, 
not yet recovered infections",83254.21845501596,83590.17064752201,85415.45081174621,86511.52186587096,87561.47440746095,89408.21661622635,90038.91138714086,86501.30438192651,main
Hubei,2020-01-28,"Prevalence of infections eligible
 for international travel",93632.68388976586,94018.77756952855,96116.95164252052,97377.26765462918,98584.81239413157,100709.34206581776,101435.07899482801,97365.78859586231,main
Hubei,2020-01-28,Prevalence of all infected individuals,128703.35078992734,129225.13643834568,132060.17249681053,133762.6712763065,135393.5865388404,138262.29174829583,139242.03855223587,133746.85415119122,main
Hubei,2020-01-28,Prevalence of pre-symptomatic infections,38177.335357463046,38332.37483458879,39174.735751097476,39680.57447096272,40165.13274840588,41017.42014461693,41308.49288772039,39675.86254412738,main
Hubei,2020-01-28,"Prevalence of symptomatic, 
not yet recovered infections",90526.01543246428,90892.7616037569,92885.43674571306,94082.0968053438,95228.45379043453,97244.87160367887,97933.5456645155,94070.99160706383,main
Hubei,2020-01-29,"Prevalence of infections eligible
 for international travel",90232.18594572376,90602.35774449591,92613.87442564819,93822.03189621893,94979.5287659085,97015.83394212778,97711.3841301246,93810.95135453389,main
Hubei,2020-01-29,Prevalence of all infected individuals,130822.14928518725,131351.29625540288,134226.2366248428,135952.62486106943,137606.37388128904,140515.12277151464,141508.51110756292,135936.53226694235,main
Hubei,2020-01-29,Prevalence of pre-symptomatic infections,33782.9594480395,33918.02492765915,34651.71549585585,35092.1793256659,35514.0311297774,36255.83301486336,36509.117662033525,35087.990844561304,main
Hubei,2020-01-29,"Prevalence of symptomatic, 
not yet recovered infections",97039.18983714774,97433.27132774373,99574.52112898693,100860.44553540356,102092.34275151163,104259.28975665125,104999.39344552941,100848.54142238104,main
