province,date,var,min,lower,midlow,median,midhigh,upper,max,mean
Henan,2020-02-16,"Prevalence of infections eligible
 for international travel",65.38937448368124,66.2319637089443,71.30600815265895,74.15410525214247,77.07360500249266,82.65022183042909,84.15934210656047,74.25650754324185
Henan,2020-02-16,Prevalence of all infected individuals,744.3921544232296,750.8525707943344,779.2210264627565,793.2346347562607,810.0586539702783,837.9916728357417,844.7623201985741,794.2756103413253
Henan,2020-02-16,Prevalence of pre-symptomatic infections,3.662033966119354,3.794763278925653,4.423841555363948,4.839628265583447,5.226684972288618,6.072108054477438,6.317181430703433,4.853740136370923
Henan,2020-02-16,"Prevalence of symptomatic, 
not yet recovered infections",740.1653007472863,746.4694018703638,774.364969904727,788.5631695507263,805.1947484565223,832.4399930161525,839.0983594073089,789.4218702049544
Henan,2020-02-17,"Prevalence of infections eligible
 for international travel",52.991477875804456,53.81109655352098,57.872229005638886,60.236385955586485,62.66334271934194,67.31730306060786,68.78409136595964,60.3631827730268
Henan,2020-02-17,Prevalence of all infected individuals,682.5260688920239,687.8596777054207,714.5445404650305,728.0616421216353,743.9638023083774,770.3366684425163,777.4810790189098,729.0643824773425
Henan,2020-02-17,Prevalence of pre-symptomatic infections,2.5710376080118387,2.6716602015565605,3.1681924006803373,3.486615337335469,3.782212587419605,4.44675540073498,4.67225987159353,3.5000191110998085
Henan,2020-02-17,"Prevalence of symptomatic, 
not yet recovered infections",679.3835602397996,684.2196357838811,711.3370881183465,724.5969685118662,740.38934663963,766.3972811808098,773.4073570965903,725.5643633662427
Henan,2020-02-18,"Prevalence of infections eligible
 for international travel",42.72025958085392,43.340538443118575,46.712278553011174,48.689061855360805,50.727638516753096,54.65111335072174,55.88265743877221,48.79446712192764
Henan,2020-02-18,Prevalence of all infected individuals,622.1014910081234,626.6932898223022,652.0093672661095,664.7811976534545,679.8007816959001,704.4879895249313,711.6136477532332,665.7234382874896
Henan,2020-02-18,Prevalence of pre-symptomatic infections,1.792436496137676,1.870143879570328,2.2517569089778915,2.492135339370567,2.732563767380252,3.2368886125886274,3.4362614453275966,2.5080910501880798
Henan,2020-02-18,"Prevalence of symptomatic, 
not yet recovered infections",619.6691364231998,624.2728947776704,649.6815015284346,662.2384286324245,677.1399783052065,702.0383361862648,708.9078578495706,663.2153472373014
Henan,2020-02-19,"Prevalence of infections eligible
 for international travel",34.15294361620839,34.698172500530944,37.481396978426766,39.18435111287438,40.83594807641392,44.148570905364664,45.09500220679865,39.22971979405638
Henan,2020-02-19,Prevalence of all infected individuals,564.0488663699401,567.9392938176476,591.780200042793,603.8302295528887,618.0328493107208,641.1152979076115,647.7750928619926,604.7622542856005
Henan,2020-02-19,Prevalence of pre-symptomatic infections,1.2392341522396313,1.2992826568738212,1.5832029543097286,1.7679101055562776,1.9657830663080824,2.346931564279766,2.525100918404388,1.7870026941708324
Henan,2020-02-19,"Prevalence of symptomatic, 
not yet recovered infections",562.5857420954352,566.2951579061446,590.0970418573602,601.9741765366613,616.0907488651558,639.156075405428,645.8613964665384,602.9752515914297
Henan,2020-02-20,"Prevalence of infections eligible
 for international travel",27.227906795428012,27.673867333345232,29.934819892311864,31.31477950441078,32.69152822186263,35.45418261476388,36.28980332930235,31.37560877877822
Henan,2020-02-20,Prevalence of all infected individuals,508.7339318794569,512.3151363465621,534.3742311817127,545.7370337840825,559.0246338996112,580.4435559196745,587.2951392515414,546.599687547149
Henan,2020-02-20,Prevalence of pre-symptomatic infections,0.8547103200282635,0.8951654769976629,1.1077515767892234,1.2523088393799229,1.4043623041202808,1.6960107957036765,1.8439784785006437,1.2665717633633926
Henan,2020-02-20,"Prevalence of symptomatic, 
not yet recovered infections",507.72035486057035,510.81522787864446,533.1383513449009,544.4598576825547,557.7331167093727,579.1023973342732,585.3841407251937,545.3331157837855
Henan,2020-02-21,"Prevalence of infections eligible
 for international travel",21.599049672677044,21.971708812435992,23.77745313111627,24.920687870445093,26.02919995680011,28.33546051243138,29.00181232030504,24.968227045305284
Henan,2020-02-21,Prevalence of all infected individuals,456.15431663912386,459.8072898720379,480.1413677429606,490.4860612353393,503.1772812211826,523.0232872973967,529.9204266064577,491.5636255932973
Henan,2020-02-21,Prevalence of pre-symptomatic infections,0.5836764146522517,0.6135940647851487,0.7715429550525419,0.8829727241874685,0.9963275986392888,1.2240106407026643,1.3350498032892657,0.8934211606133531
Henan,2020-02-21,"Prevalence of symptomatic, 
not yet recovered infections",455.3176856805792,458.62329739146793,479.2539921455857,489.7716960460342,502.26205834973433,522.0523959141043,528.5402369243819,490.67020443268393
Henan,2020-02-22,"Prevalence of infections eligible
 for international travel",17.029393097146077,17.317196285645338,18.790523644990156,19.753132521102106,20.652296616417065,22.51984156955199,23.055540490975638,19.773683305833213
Henan,2020-02-22,Prevalence of all infected individuals,406.6715282912544,410.77218217334854,429.3450529691181,438.77051896391976,450.6540104283405,469.1328960921514,475.83238570122523,439.89379391115375
Henan,2020-02-22,Prevalence of pre-symptomatic infections,0.3972491307894852,0.4173387761039479,0.5351479719915142,0.6180748091441886,0.7046118419811426,0.8795807462805555,0.9602132047779264,0.6274670274512871
Henan,2020-02-22,"Prevalence of symptomatic, 
not yet recovered infections",406.0781121978465,410.216538093769,428.71329206619134,438.1548385982155,450.0091834606485,468.5305567391998,474.83982801964356,439.2663268837025
Henan,2020-02-23,"Prevalence of infections eligible
 for international travel",13.358013195335499,13.584455195553407,14.78097982553702,15.541815807063786,16.30573087611577,17.838278635356694,18.255810918947297,15.587498803517642
Henan,2020-02-23,Prevalence of all infected individuals,361.19096276716095,365.12346836047675,382.07517457417873,390.7650479825768,401.53058856903033,418.92488942679563,425.0355962873821,391.7470415454056
Henan,2020-02-23,Prevalence of pre-symptomatic infections,0.2690744471931373,0.2838075155220429,0.36983453202672023,0.43101381265164507,0.49561589098711023,0.6310626576172198,0.6887238549742891,0.43894400670827177
Henan,2020-02-23,"Prevalence of symptomatic, 
not yet recovered infections",360.7893800707788,364.5512454570376,381.6235077868421,390.3131464977165,401.1061473798396,418.5257223199291,424.51145199600535,391.30809753869727
Henan,2020-02-24,"Prevalence of infections eligible
 for international travel",10.432947734044587,10.61795874751033,11.591148112503076,12.20673158024925,12.807620781396112,14.074943928666023,14.404713775547577,12.233124935336503
Henan,2020-02-24,Prevalence of all infected individuals,319.29524927453053,322.98573647781154,338.3360538515374,346.22125068483206,356.15935109716384,371.98133014449064,377.5446843661891,347.20444147703444
Henan,2020-02-24,Prevalence of pre-symptomatic infections,0.18141805494770716,0.19124560077360503,0.2547592493047802,0.3000723187923358,0.3470300129007567,0.44898449931756823,0.49226617384934096,0.305968420078995
Henan,2020-02-24,"Prevalence of symptomatic, 
not yet recovered infections",319.01425200744586,322.6739820618499,338.02639282154934,345.9279866022157,355.8291323113801,371.70133844436873,377.1853036932737,346.8984730569554
Henan,2020-02-25,"Prevalence of infections eligible
 for international travel",8.119431559724166,8.25287207149174,9.040626808278576,9.538294955263378,10.017604770941155,11.056070292861659,11.362290525833508,9.55986433515122
Henan,2020-02-25,Prevalence of all infected individuals,280.94674989888557,284.30510138651533,298.222155310782,305.4387440258734,314.3712578982281,328.83657066880147,333.6257954151708,306.2796007106241
Henan,2020-02-25,Prevalence of pre-symptomatic infections,0.12160224655636528,0.12932597412647973,0.17490479763957606,0.20779256150653172,0.2426049493099926,0.3193545069562977,0.35158216555489913,0.21259396883481563
Henan,2020-02-25,"Prevalence of symptomatic, 
not yet recovered infections",280.7504997144212,284.1005457896949,298.01376195290345,305.2220857668817,314.19848306323104,328.5380309120551,333.3755060914859,306.0670067417893
Henan,2020-02-26,"Prevalence of infections eligible
 for international travel",6.291769286643831,6.38662703060802,7.018895118891292,7.418839109978624,7.8192406545026865,8.6404780270747,8.91316652062871,7.440436366975297
Henan,2020-02-26,Prevalence of all infected individuals,246.07913769078394,249.03539305027815,261.610669625611,268.2623210060992,276.22133908214926,289.2796553636478,293.4343512680976,268.9276544166679
Henan,2020-02-26,Prevalence of pre-symptomatic infections,0.08138727001560249,0.08725996233533989,0.11989753660774694,0.14349163769336537,0.16864060382142868,0.22701502747905167,0.25248529989126434,0.14729327900958408
Henan,2020-02-26,"Prevalence of symptomatic, 
not yet recovered infections",245.94254760586026,248.91871265549014,261.4936490105663,268.0760482247023,276.0962903640081,289.12451038837975,293.2608507435359,268.78036113765836
Henan,2020-02-27,"Prevalence of infections eligible
 for international travel",4.856648554137719,4.919281291735448,5.430405613771393,5.745655545062883,6.067218219630666,6.729812852230777,6.932934192280347,5.768382389435075
Henan,2020-02-27,Prevalence of all infected individuals,214.4039953845668,217.13519710753934,228.50816785243885,234.5004368286491,241.6570269867286,253.27847329689166,257.0522811830594,235.05450488054814
Henan,2020-02-27,Prevalence of pre-symptomatic infections,0.0545893804675656,0.058775836335985036,0.08191484448709321,0.09887391748671423,0.11709223061025537,0.1604284617098128,0.18080808449636038,0.1017929865086495
Henan,2020-02-27,"Prevalence of symptomatic, 
not yet recovered infections",214.34502303394552,217.05670942178423,228.41877422609846,234.39744112277705,241.55938188615988,253.13012807889547,256.8807256367519,234.9527118940395
Henan,2020-02-28,"Prevalence of infections eligible
 for international travel",3.7224362605178443,3.775023181126574,4.185692576203029,4.436186119742502,4.689282015110188,5.226130519909048,5.3973809966457225,4.455461112312925
Henan,2020-02-28,Prevalence of all infected individuals,186.127889465442,188.4715888834776,198.6655713036897,204.08835016809914,210.42646216867718,220.7968094716216,223.9940377832412,204.52595066380607
Henan,2020-02-28,Prevalence of pre-symptomatic infections,0.03657477742057192,0.03958400236391083,0.05601346525598173,0.06785488016587277,0.08127032193482138,0.11306258944904153,0.12803051205258217,0.07019346507044101
Henan,2020-02-28,"Prevalence of symptomatic, 
not yet recovered infections",186.03723973644156,188.41739915114394,198.59346422500613,204.02260652089382,210.35218082234746,220.69392764297865,223.92971424517663,204.45575719873565
Henan,2020-02-29,"Prevalence of infections eligible
 for international travel",2.8469683781097457,2.8965460863650896,3.212731331503986,3.4150675971027566,3.6150990282358118,4.045628784775476,4.185421176694864,3.4291430074997895
Henan,2020-02-29,Prevalence of all infected individuals,161.00990030177365,162.87141627234507,171.95479693424608,176.72834799837858,182.49781916444243,191.63420795736073,194.24679976077013,177.1764296410427
Henan,2020-02-29,Prevalence of pre-symptomatic infections,0.024491995025559734,0.026632759730750997,0.038010501921025674,0.04644284938700656,0.05629037732954777,0.07948142681062112,0.09006570261483099,0.0483122430054957
Henan,2020-02-29,"Prevalence of symptomatic, 
not yet recovered infections",160.96497480836624,162.83464023183984,171.9044905663808,176.68677520507043,182.44631439805408,191.5627116159102,194.18921862564048,177.1281173980372
Henan,2020-03-01,"Prevalence of infections eligible
 for international travel",2.172801803411197,2.2078887792090507,2.4569569947755783,2.6187250959437867,2.7791087870112943,3.12104719331257,3.2508579093821033,2.6302769260701244
Henan,2020-03-01,Prevalence of all infected individuals,138.58066895875834,140.13877592335325,148.1927584466935,152.36008766880317,157.46890765454108,165.6068476829646,167.7909869437396,152.81716947591926
Henan,2020-03-01,Prevalence of pre-symptomatic infections,0.016401645225594393,0.017906729984160357,0.025833702147007438,0.03173974491776718,0.03888536018987573,0.055987296992171094,0.06321336354912374,0.03319977446190608
Henan,2020-03-01,"Prevalence of symptomatic, 
not yet recovered infections",138.5497390990472,140.1136735847675,148.16981431931526,152.33956589751122,157.4440998829885,165.5570978949525,167.75162307384699,152.78396970145735
Henan,2020-03-02,"Prevalence of infections eligible
 for international travel",1.6529582033061345,1.673786654022565,1.874456120032466,2.002524469229222,2.1293166395058822,2.401512372669426,2.4889545625245804,2.01097262526182
Henan,2020-03-02,Prevalence of all infected individuals,118.91398703856471,120.11390926515594,127.19223690806135,130.834519808091,135.31913509826944,142.5646572894281,144.41259667217284,131.24360022166843
Henan,2020-03-02,Prevalence of pre-symptomatic infections,0.010977774351044689,0.01201026958764514,0.017478429079857118,0.02167279094409388,0.026798534864212353,0.039494990865690305,0.04431671147096869,0.022785846536197057
Henan,2020-03-02,"Prevalence of symptomatic, 
not yet recovered infections",118.87199861165867,120.0997958513779,127.1689729164095,130.81514650584444,135.30574306016868,142.5222290006758,144.37550447860195,131.22081437513222
Henan,2020-03-03,"Prevalence of infections eligible
 for international travel",1.2489251173463305,1.2747070618814218,1.4246507396810175,1.5250492377945224,1.6247124048520747,1.846792846088059,1.911319459838654,1.5327198565687434
Henan,2020-03-03,Prevalence of all infected individuals,101.5524131908794,102.5246586339623,108.69493522330576,111.94441663460293,115.76940815377303,122.28599777057322,123.97995574502642,112.24193639093602
Henan,2020-03-03,Prevalence of pre-symptomatic infections,0.007352758345989542,0.00806165363791737,0.011833170479294854,0.01478815627401069,0.01846759055951437,0.02780953485624823,0.03116215370507608,0.015623630594833939
Henan,2020-03-03,"Prevalence of symptomatic, 
not yet recovered infections",101.53575893072014,102.51508253119925,108.68180278800074,111.91365797171665,115.75203646053477,122.25631483531787,123.95426403083883,112.22631276034119
Zhejiang,2019-11-01,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-01,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-01,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-01,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-02,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-02,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-02,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-02,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-03,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-03,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-03,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-03,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-04,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-04,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-04,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-04,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-05,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-05,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-05,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-05,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-06,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-06,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-06,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-06,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-07,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-07,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-07,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-07,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-08,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-08,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-08,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-08,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-09,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-09,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-09,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-09,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-10,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-10,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-10,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-10,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-11,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-11,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-11,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-11,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-12,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-12,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-12,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-12,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-13,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-13,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-13,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-13,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-14,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-14,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-14,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-14,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-15,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-15,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-15,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-15,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-16,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-16,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-16,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-16,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-17,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-17,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-17,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-17,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-18,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-18,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-18,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-18,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-19,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-19,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-19,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-19,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-20,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-20,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-20,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-20,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-21,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-21,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-21,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-21,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-22,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-22,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-22,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-22,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-23,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-23,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-23,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-23,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-24,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-24,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-24,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-24,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-25,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-25,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-25,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-25,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-26,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-26,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-26,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-26,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-27,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-27,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-27,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-27,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-28,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-28,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-28,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-28,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-29,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-29,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-29,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-29,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-11-30,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-11-30,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-11-30,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-11-30,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-01,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-01,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-01,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-01,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-02,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-02,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-02,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-02,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-03,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-03,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-03,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-03,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-04,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-04,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-04,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-04,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-05,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-05,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-05,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-05,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-06,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-06,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-06,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-06,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-07,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Zhejiang,2019-12-07,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Zhejiang,2019-12-07,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Zhejiang,2019-12-07,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Zhejiang,2019-12-08,"Prevalence of infections eligible
 for international travel",6.06303209820482e-5,6.065855351886311e-5,6.079301771768795e-5,6.086713727958485e-5,6.0942479718568736e-5,6.108311132679947e-5,6.112914683677493e-5,6.086944646413455e-5
Zhejiang,2019-12-08,Prevalence of all infected individuals,6.06303209820482e-5,6.065855351886311e-5,6.079301771768795e-5,6.086713727958485e-5,6.0942479718568736e-5,6.108311132679947e-5,6.112914683677493e-5,6.086944646413455e-5
Zhejiang,2019-12-08,Prevalence of pre-symptomatic infections,6.061133503001673e-5,6.063956229348061e-5,6.077400490419609e-5,6.084808277923133e-5,6.092343416372966e-5,6.106399802223415e-5,6.111010510524912e-5,6.085040303321249e-5
